Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
7/6/11,16.50,6753000.00,111424500.00,1654911.14,209.00,0.03,0.00,66.00,0.00,10.70,1379192.29,128997.00,18.73,9.04,11.67,23786.00,11053.00,964861.00,11053.00,10403.00,641728.81,86477.00,1426877.00
7/8/11,15.64,6767150.00,105856903.33,500146.58,216.00,0.02,0.00,52.00,0.00,11.42,1563028.00,115177.64,13.01,14.77,14.03,19803.00,8211.00,982464.00,8211.00,7106.00,351140.06,49867.00,780059.00
7/10/11,15.68,6782250.00,106345680.00,682889.05,222.00,0.03,0.00,53.00,0.00,11.19,1563028.00,113084.16,12.80,13.88,14.04,25941.00,8057.00,998918.00,8057.00,6888.00,3308051.51,51957.00,814691.00
7/12/11,14.64,6796900.00,99505800.37,372944.62,229.00,0.03,0.00,53.00,0.00,11.19,1563028.00,105582.81,12.18,12.71,12.00,20971.00,8795.00,1017580.00,8795.00,8485.00,693214.98,56751.00,830828.00
7/14/11,14.10,6813750.00,96073875.00,246019.96,235.00,0.02,0.00,60.00,0.00,11.97,1563028.00,108767.40,14.32,15.35,12.92,25498.00,8419.00,1035574.00,8419.00,7427.00,1118040.13,50253.00,708563.00
7/16/11,14.10,6829750.00,96299475.00,235142.35,241.00,0.02,0.00,55.00,0.00,12.35,1563028.00,112278.30,13.44,18.37,14.36,21029.00,7821.00,1052025.00,7821.00,7547.00,462605.07,43349.00,611225.00
7/18/11,13.69,6845850.00,93720371.09,988928.92,248.00,0.03,0.00,55.00,0.00,11.89,1563028.00,104866.17,10.45,4.09,12.81,19515.00,8185.00,1069320.00,8185.00,7428.00,1191448.45,187452.00,2566237.00
7/20/11,14.04,6861200.00,96331248.00,317305.45,255.00,0.03,0.00,60.00,0.00,12.02,1690895.80,100540.44,11.50,12.76,11.77,21109.00,8545.00,1087728.00,8545.00,7776.00,2284316.44,56113.00,787825.00
7/22/11,13.94,6876100.00,95845270.29,207010.71,261.00,0.02,0.00,46.00,0.00,12.02,1690895.80,99816.46,11.78,12.48,11.83,21044.00,8437.00,1104773.00,8437.00,7502.00,717267.66,57368.00,799642.00
7/24/11,13.98,6892150.00,96352250.11,368998.38,267.00,0.02,0.00,46.00,0.00,14.79,1690895.80,123121.85,7.90,21.26,15.65,20708.00,7866.00,1120673.00,7866.00,7495.00,640016.22,41421.00,579072.00
7/26/11,14.40,6908450.00,99481680.00,233602.59,274.00,0.02,0.00,44.00,0.00,14.21,1690895.80,121795.20,8.61,13.69,14.50,21078.00,8401.00,1138629.00,8401.00,7210.00,1233720.08,61760.00,889346.00
7/28/11,14.00,6925800.00,96961200.00,445567.85,280.00,0.02,0.00,59.00,0.00,14.04,1690895.80,116998.00,7.46,9.01,14.97,22225.00,7818.00,1154776.00,7818.00,6784.00,2869315.94,92723.00,1298118.00
7/30/11,13.80,6941450.00,95792010.00,82592.26,285.00,0.02,0.00,62.00,0.00,12.78,1690895.80,104962.80,6.61,15.27,15.31,18672.00,6854.00,1169090.00,6854.00,6029.00,374677.14,49809.00,687360.00
8/1/11,13.55,6958600.00,94289725.86,286422.35,291.00,0.02,0.00,57.00,0.00,16.43,1888786.71,118658.23,7.45,15.13,14.77,21414.00,8032.00,1184551.00,8032.00,7409.00,398551.89,57864.00,784067.00
8/3/11,13.10,6973900.00,91358090.00,943502.60,297.00,0.02,0.00,55.00,0.00,14.93,1888786.71,104236.70,7.49,8.40,12.94,15703.00,8054.00,1201418.00,8054.00,7283.00,423218.63,94777.00,1241578.00
8/5/11,11.55,6987450.00,80705047.50,315963.64,303.00,0.02,0.00,50.00,0.00,12.96,1888786.71,79764.30,6.39,5.89,10.91,18013.00,7308.00,1216977.00,7308.00,6879.00,443829.87,117231.00,1354022.00
8/7/11,9.80,7000100.00,68600980.00,693495.01,308.00,0.02,0.00,51.00,0.00,12.11,1888786.71,63425.60,22.93,4.96,9.43,17200.00,6725.00,1230782.00,6725.00,6305.00,383287.17,130394.00,1277865.00
8/9/11,12.10,7013200.00,84859720.00,1112675.42,314.00,0.03,0.00,61.00,0.00,12.49,1888786.71,80598.10,11.08,9.61,9.33,20864.00,8638.00,1246530.00,8638.00,7707.00,2787550.07,69302.00,838551.00
8/11/11,10.50,7028250.00,73767809.18,550344.88,320.00,0.02,0.00,68.00,0.00,12.68,1888786.71,70931.29,8.97,12.23,8.74,16032.00,8116.00,1263028.00,8116.00,7708.00,686891.88,55274.00,580148.00
8/13/11,10.05,7041500.00,70767075.00,291645.65,325.00,0.02,0.00,47.00,0.00,12.02,1888786.71,64380.30,6.80,14.28,8.72,15861.00,7386.00,1277478.00,7386.00,6333.00,326912.93,44865.00,450891.00
8/15/11,11.89,7054800.00,83881572.00,431473.89,331.00,0.03,0.00,49.00,0.00,13.43,1888786.71,85120.51,9.26,10.72,10.20,16500.00,8347.00,1293446.00,8347.00,7310.00,348419.20,66808.00,794343.00
8/17/11,11.30,7068000.00,79868400.00,249586.98,337.00,0.03,0.00,45.00,0.00,11.58,1805700.84,72964.10,8.00,10.24,8.98,16997.00,8128.00,1310833.00,8128.00,7124.00,339782.98,63047.00,712430.00
8/19/11,11.81,7082650.00,83646096.50,384923.39,343.00,0.03,0.00,55.00,0.00,12.12,1805700.84,79800.17,7.41,12.25,10.25,20161.00,7787.00,1326077.00,7787.00,6889.00,564623.06,55157.00,651408.00
8/21/11,11.59,7097150.00,82255968.50,99998.34,349.00,0.02,0.00,48.00,0.00,13.02,1805700.84,84085.45,5.57,17.74,11.43,18708.00,7355.00,1340557.00,7355.00,6952.00,237932.12,40907.00,474112.00
8/23/11,11.49,7114450.00,81745030.50,141152.01,355.00,0.02,0.00,47.00,0.00,15.26,1805700.84,97722.45,5.46,17.88,13.16,21892.00,7425.00,1355906.00,7425.00,6646.00,435943.32,47574.00,546621.00
8/25/11,10.97,7127400.00,78155789.80,556029.67,361.00,0.02,0.00,50.00,0.00,11.49,1805700.84,70245.25,6.85,4.86,9.92,18626.00,7082.00,1370321.00,7082.00,6491.00,394895.95,131799.00,1445247.00
8/27/11,9.11,7141650.00,65060431.50,189946.65,367.00,0.03,0.00,56.00,0.00,11.76,1805700.84,59716.05,5.08,0.58,8.55,16681.00,6988.00,1384788.00,6988.00,6510.00,2731977.81,1130325.00,10297260.00
8/29/11,9.48,7153600.00,67823996.96,193649.64,372.00,0.03,0.00,44.00,0.00,11.22,1805700.84,59304.28,5.35,15.19,7.60,17103.00,7807.00,1398048.00,7807.00,6387.00,235746.91,41172.00,390351.00
8/31/11,9.00,7168900.00,64520100.00,164353.72,377.00,0.02,0.00,47.00,0.00,13.34,1777774.48,68040.00,10.10,15.26,9.35,14550.00,7280.00,1413174.00,7280.00,6873.00,267606.56,49554.00,445986.00
9/2/11,8.50,7183350.00,61050573.32,142098.29,382.00,0.02,0.00,48.00,0.00,14.32,1777774.48,68883.58,5.26,14.44,9.96,13891.00,6917.00,1427313.00,6917.00,6478.00,243024.95,56115.00,476920.00
9/4/11,8.59,7196750.00,61848869.49,161109.13,389.00,0.04,0.00,51.00,0.00,11.14,1777774.48,54219.55,9.10,9.54,8.20,14161.00,6612.00,1440250.00,6612.00,5247.00,1672147.94,66163.00,568608.00
9/6/11,7.66,7211950.00,55222838.70,555619.11,395.00,0.02,0.00,45.00,0.00,13.26,1777774.48,57474.42,6.41,8.90,7.46,15194.00,7705.00,1455236.00,7705.00,5960.00,3276984.71,84364.00,645989.00
9/8/11,7.32,7225550.00,52855548.55,217222.19,400.00,0.02,0.00,48.00,0.00,11.05,1777774.48,45748.57,4.95,10.08,7.06,13362.00,6481.00,1468895.00,6481.00,5129.00,384196.01,62044.00,453856.00
9/10/11,6.21,7239700.00,44950718.13,224536.13,406.00,0.02,0.00,40.00,0.00,12.64,1777774.48,44424.82,5.89,9.62,6.88,13186.00,6453.00,1482614.00,6453.00,5973.00,313641.36,74357.00,461676.00
9/12/11,7.08,7253100.00,51359201.10,387662.96,411.00,0.02,0.00,50.00,0.00,11.49,1777774.48,46061.91,5.39,8.13,7.17,12932.00,6422.00,1495337.00,6422.00,5639.00,633133.72,80030.00,566694.00
9/14/11,5.99,7267500.00,43532325.01,251749.00,415.00,0.02,0.00,51.00,0.00,13.26,1755425.32,45541.97,3.86,9.72,6.99,13152.00,6515.00,1508416.00,6515.00,6002.00,337226.50,78213.00,468495.00
9/16/11,5.23,7281200.00,38080676.00,155547.99,419.00,0.02,0.00,54.00,0.00,11.00,1755425.32,32985.61,7.98,7.10,5.46,12058.00,6042.00,1520498.00,6042.00,5762.00,535163.49,88805.00,464448.00
9/18/11,5.00,7295700.00,36478500.00,241625.58,423.00,0.01,0.00,43.00,0.00,14.57,1755425.32,41770.00,4.96,14.83,7.23,11736.00,5775.00,1532454.00,5775.00,5539.00,300685.94,56328.00,281638.00
9/20/11,6.80,7308750.00,49662956.25,733569.41,428.00,0.03,0.00,39.00,0.00,12.13,1755425.32,47266.02,6.02,8.49,6.37,18459.00,7420.00,1546146.00,7420.00,6317.00,339001.21,81908.00,556567.00
9/22/11,5.83,7323650.00,42696952.74,193308.44,433.00,0.02,0.00,44.00,0.00,13.09,1755425.32,43748.40,4.48,10.04,6.43,14757.00,6808.00,1561032.00,6808.00,6410.00,314771.65,74744.00,435759.00
9/24/11,5.66,7336550.00,41524873.00,109592.37,437.00,0.02,0.00,42.00,0.00,10.82,1755425.32,35131.62,7.17,9.30,5.64,17662.00,6231.00,1573083.00,6231.00,5855.00,337969.88,66736.00,377726.00
9/26/11,5.46,7350500.00,40134759.07,291182.66,441.00,0.02,0.00,41.00,0.00,11.95,1755425.32,37418.34,3.33,10.46,6.32,17160.00,5917.00,1584671.00,5917.00,5608.00,346174.18,65547.00,357898.00
9/28/11,4.99,7363950.00,36738746.55,166067.70,445.00,0.02,0.00,48.00,0.00,11.61,1755425.32,33196.81,4.58,10.21,5.73,11610.00,5795.00,1596521.00,5795.00,5482.00,390599.57,65164.00,325105.00
9/30/11,5.35,7376800.00,39465880.00,214896.94,449.00,0.02,0.00,45.00,0.00,10.33,1689334.40,32918.55,3.38,10.21,5.71,11409.00,5762.00,1607992.00,5762.00,5490.00,282245.87,60258.00,322381.00
10/2/11,5.16,7390150.00,38133174.00,54693.35,453.00,0.02,0.00,43.00,0.00,11.00,1689334.40,33813.48,3.26,12.11,6.57,10163.00,5145.00,1618721.00,5145.00,4858.00,434779.88,54094.00,279125.00
10/4/11,5.03,7403150.00,37237844.50,98038.02,457.00,0.02,0.00,45.00,0.00,10.92,1689334.40,32710.09,3.40,9.31,6.15,10079.00,5316.00,1630310.00,5316.00,4793.00,371051.09,69864.00,351417.00
10/6/11,4.93,7416650.00,36564084.50,269610.17,461.00,0.02,0.00,55.00,0.00,11.17,1689334.40,32814.08,6.66,4.96,5.47,11909.00,6004.00,1642532.00,6004.00,5391.00,429374.47,134238.00,661795.00
10/8/11,4.59,7429500.00,34131123.00,162160.11,465.00,0.02,0.00,52.00,0.00,10.83,1689334.40,29645.08,3.93,6.20,5.29,10939.00,5604.00,1653645.00,5604.00,4699.00,324504.73,104100.00,478236.00
10/10/11,4.26,7441550.00,31696314.82,72079.56,469.00,0.02,0.00,43.00,0.00,9.91,1689334.40,25143.06,3.18,10.58,4.55,10553.00,5530.00,1664798.00,5530.00,5151.00,296865.68,55810.00,237715.00
10/12/11,4.21,7452800.00,31347371.14,285299.27,473.00,0.02,0.00,49.00,0.00,9.99,1689334.40,25043.24,4.53,8.47,3.85,12312.00,6498.00,1677142.00,6498.00,5503.00,339241.23,70334.00,295833.00
10/14/11,4.11,7464000.00,30711001.20,85776.72,477.00,0.02,0.00,36.00,0.00,11.17,1689334.40,27374.10,3.47,8.65,4.82,10647.00,5676.00,1687557.00,5676.00,4937.00,270082.90,76909.00,316445.00
10/16/11,3.90,7477200.00,29167809.48,136544.04,481.00,0.02,0.00,38.00,0.00,8.98,1468195.43,23998.34,2.81,10.96,4.92,9706.00,4878.00,1698515.00,4878.00,4598.00,233069.90,56120.00,218919.00
10/18/11,2.90,7489200.00,21718680.00,231518.00,485.00,0.02,0.00,51.00,0.00,9.27,1468195.43,18423.70,3.16,6.15,3.31,10981.00,5562.00,1709670.00,5562.00,5000.00,406424.72,103352.00,299721.00
10/20/11,2.42,7500950.00,18152299.00,114049.04,488.00,0.02,0.00,40.00,0.00,7.52,1468195.43,12475.10,5.74,4.13,2.65,8801.00,4708.00,1719188.00,4708.00,4251.00,321171.85,124854.00,302146.00
10/22/11,3.30,7512550.00,24791415.00,365294.11,491.00,0.02,0.00,41.00,0.00,6.86,1468195.43,15516.60,2.66,4.90,3.22,9425.00,4820.00,1729365.00,4820.00,4564.00,615136.93,96049.00,316963.00
10/24/11,3.20,7523950.00,24076640.00,260778.79,495.00,0.02,0.00,48.00,0.00,8.98,1468195.43,19689.60,3.24,6.49,3.33,11390.00,5919.00,1740735.00,5919.00,5614.00,417449.30,94834.00,303468.00
10/26/11,2.88,7535900.00,21673248.40,83398.73,499.00,0.02,0.00,36.00,0.00,7.96,1468195.43,15682.83,3.40,4.49,2.96,10204.00,5307.00,1751324.00,5307.00,5307.00,354289.43,121547.00,349570.00
10/28/11,3.26,7546750.00,24564671.25,166107.53,502.00,0.02,0.00,38.00,0.00,7.44,1468195.43,16610.27,3.15,4.17,3.25,9752.00,5111.00,1761174.00,5111.00,4919.00,464194.28,122437.00,398532.00
10/30/11,3.65,7557550.00,27587022.46,175154.27,505.00,0.02,0.00,46.00,0.00,7.08,1468195.43,17714.71,3.41,6.07,3.62,9259.00,4888.00,1771888.00,4888.00,4888.00,217988.15,79972.00,291917.00
11/1/11,3.35,7571700.00,25365195.00,123346.84,509.00,0.02,0.00,33.00,0.00,8.73,1203461.93,24471.75,5.11,5.78,4.16,10403.00,5885.00,1782729.00,5885.00,5747.00,671779.71,126458.00,423635.00
11/3/11,3.30,7585600.00,25024894.40,80000.20,513.00,0.02,0.00,42.00,0.00,7.60,1203461.93,20955.25,2.88,5.55,3.65,10207.00,5746.00,1794225.00,5746.00,5508.00,357650.88,114474.00,377651.00
11/5/11,3.21,7600250.00,24396802.50,161089.45,517.00,0.02,0.00,43.00,0.00,8.97,1203461.93,24084.63,3.43,6.72,3.66,12548.00,6575.00,1807462.00,6575.00,6575.00,368120.79,111722.00,358627.00
11/7/11,3.03,7614200.00,23062650.38,73441.65,521.00,0.02,0.00,39.00,0.00,7.84,1203461.93,19848.38,3.45,10.05,3.72,10269.00,5329.00,1817812.00,5329.00,5329.00,234510.82,65214.00,197525.00
11/9/11,3.11,7629400.00,23757951.60,158552.88,525.00,0.02,0.00,41.00,0.00,10.11,1203461.93,26322.64,3.79,3.25,3.97,12174.00,6627.00,1830187.00,6627.00,6222.00,1193440.33,259879.00,809263.00
11/11/11,3.00,7642750.00,22928250.00,134519.11,529.00,0.02,0.00,44.00,0.00,7.30,1203461.93,18306.00,2.04,4.36,3.37,10074.00,5439.00,1841990.00,5439.00,5439.00,333985.95,140066.00,420199.00
11/13/11,3.10,7656850.00,23728578.15,29340.99,533.00,0.01,0.00,36.00,0.00,8.79,1203461.93,22783.85,2.52,9.36,4.48,9589.00,5088.00,1852424.00,5088.00,4875.00,275344.20,78550.00,243426.00
11/15/11,2.69,7672300.00,20638487.00,178516.80,537.00,0.02,0.00,37.00,0.00,10.26,1192497.75,23276.57,3.20,5.27,3.61,11798.00,6442.00,1864486.00,6442.00,6338.00,385370.90,164076.00,441365.00
11/17/11,2.60,7686200.00,19986502.72,268820.61,541.00,0.02,0.00,39.00,0.00,8.60,1192497.75,18857.45,2.96,0.28,3.37,10600.00,5596.00,1875937.00,5596.00,5596.00,2858886.20,2577739.00,6702922.00
11/19/11,2.30,7699200.00,17708160.00,173065.96,545.00,0.02,0.00,44.00,0.00,7.65,1192497.75,14841.90,3.06,0.27,3.02,8745.00,4909.00,1885664.00,3927.00,4330.00,4105280.91,2397237.00,5513644.00
11/21/11,2.29,7712350.00,17661281.50,97552.62,549.00,0.02,0.00,39.00,0.00,8.00,1192497.75,15462.08,2.50,0.58,3.07,8487.00,5044.00,1895504.00,3607.00,4940.00,1796249.44,1162237.00,2661522.00
11/23/11,2.38,7725650.00,18387047.00,95383.95,553.00,0.02,0.00,47.00,0.00,7.77,1192497.75,15596.14,3.42,0.57,2.78,8805.00,5620.00,1906495.00,4161.00,5380.00,1556254.49,1146873.00,2729557.00
11/25/11,2.56,7737750.00,19808640.00,112043.79,557.00,0.02,0.00,43.00,0.00,7.71,1192497.75,16647.68,3.79,3.66,3.10,9336.00,5374.00,1916889.00,3973.00,4687.00,676349.73,177547.00,454521.00
11/27/11,2.50,7749800.00,19347375.70,56888.83,560.00,0.02,0.00,40.00,0.00,6.76,1192497.75,14235.04,2.73,0.51,2.97,8141.00,4794.00,1926687.00,3508.00,4680.00,1799564.62,1115079.00,2783795.00
11/29/11,2.98,7762950.00,23141353.95,505908.83,565.00,0.02,0.00,38.00,0.00,8.24,1192497.75,20729.87,4.44,0.34,3.18,11164.00,6529.00,1939141.00,5331.00,6183.00,3011316.73,2047500.00,6103599.00
12/1/11,3.14,7779500.00,24427630.00,199785.89,570.00,0.02,0.00,44.00,0.00,10.03,1090715.68,29057.56,4.32,0.38,4.31,11715.00,6735.00,1952208.00,5198.00,6377.00,3247186.59,2459820.00,7723835.00
12/3/11,3.13,7794850.00,24397802.55,363125.59,574.00,0.02,0.00,37.00,12.78,8.13,1090715.68,23487.44,4.09,0.20,4.24,9426.00,5533.00,1964057.00,4169.00,5018.00,4034195.82,3682124.00,11525011.00
12/5/11,2.93,7809700.00,22882421.00,90500.23,578.00,0.02,0.00,36.00,13.37,8.68,1090715.68,23448.79,3.62,0.42,3.69,10411.00,6347.00,1975694.00,4689.00,5866.00,2092723.79,1883357.00,5518235.00
12/7/11,3.08,7825000.00,24116650.00,178203.27,583.00,0.02,0.00,36.00,14.00,7.97,1090715.68,22661.95,4.00,0.14,3.18,10988.00,7119.00,1989834.00,5695.00,6229.00,5591453.63,5313161.00,16375162.00
12/9/11,3.04,7840250.00,23826519.75,105684.96,587.00,0.02,0.00,35.00,10.27,8.19,1090715.68,22950.53,2.96,0.65,4.04,9524.00,5686.00,2001307.00,4090.00,5585.00,2578945.79,1170427.00,3556927.00
12/11/11,3.38,7855350.00,26551083.00,351862.75,591.00,0.02,0.00,42.00,13.25,7.86,1090715.68,24809.20,91.00,2.73,4.73,8549.00,5240.00,2012341.00,3694.00,5020.00,908804.15,269281.00,910170.00
12/13/11,3.30,7868500.00,25966050.00,107472.92,595.00,0.02,0.00,31.00,15.62,7.41,1155038.33,21298.20,4.78,3.97,3.86,9008.00,5515.00,2022780.00,3910.00,5001.00,415686.93,162446.00,536072.00
12/15/11,3.19,7881850.00,25169111.61,97579.13,599.00,0.02,0.00,49.00,15.93,7.06,1155038.33,19664.34,8.40,4.34,3.59,8700.00,5476.00,2033381.00,3972.00,5065.00,460923.22,141814.00,452855.00
12/17/11,3.23,7895350.00,25501980.50,54092.83,603.00,0.01,0.00,42.00,13.18,8.38,1155038.33,23585.46,2.73,5.50,4.89,7780.00,4819.00,2043519.00,3386.00,4683.00,427685.76,132783.00,428890.00
12/19/11,3.70,7910250.00,29270772.69,482591.69,607.00,0.02,0.00,35.00,16.03,8.67,1155038.33,27948.82,3.61,5.69,5.37,8828.00,5200.00,2053334.00,3845.00,5200.00,456568.67,132682.00,490970.00
12/21/11,4.11,7924750.00,32570722.50,195054.15,612.00,0.02,0.00,31.00,12.93,8.90,1155038.33,31864.83,3.99,4.72,5.62,9328.00,5667.00,2065685.00,4158.00,5147.00,608602.02,164386.00,675626.00
12/23/11,3.95,7939250.00,31360037.50,82294.06,616.00,0.02,0.00,33.00,13.23,8.73,1155038.33,30031.85,3.10,7.90,5.23,9685.00,5740.00,2077243.00,4255.00,5451.00,293820.12,96289.00,380340.00
12/25/11,4.39,7954550.00,34918088.14,335600.74,619.00,0.01,0.00,39.00,13.03,9.99,1155038.33,38199.17,2.79,13.17,7.20,8775.00,5307.00,2087226.00,3773.00,5307.00,316815.85,66063.00,289996.00
12/27/11,4.06,7971100.00,32362666.00,126336.82,623.00,0.02,0.00,30.00,13.83,9.17,1159929.50,32285.12,2.77,9.61,5.80,9312.00,5571.00,2098178.00,4149.00,5571.00,982261.42,82715.00,335821.00
12/29/11,4.33,7985600.00,34577648.00,227221.89,627.00,0.02,0.00,34.00,14.97,8.07,1159929.50,30327.32,4.04,6.02,6.04,8731.00,5023.00,2108170.00,3703.00,4909.00,451570.14,116367.00,503870.00
12/31/11,5.00,8000050.00,39960249.75,602861.79,631.00,0.02,0.00,47.00,12.13,9.28,1159929.50,40224.74,3.62,9.68,7.51,8668.00,5357.00,2118551.00,3779.00,5220.00,288894.53,83180.00,415486.00
1/2/12,5.50,8015100.00,44082248.49,362565.25,636.00,0.02,0.00,34.00,15.57,8.76,1159929.50,41826.74,5.21,7.36,7.20,9669.00,5809.00,2128883.00,4239.00,5809.00,295186.12,103335.00,568334.00
1/4/12,5.61,8030900.00,45023634.67,694588.70,640.00,0.02,0.00,37.00,13.62,8.88,1159929.50,43247.00,14.22,6.50,7.67,9255.00,5636.00,2140063.00,4012.00,5400.00,338482.01,118758.00,665796.00
1/6/12,7.22,8046750.00,58097535.00,1499737.72,646.00,0.02,0.00,47.00,10.13,9.80,1159929.50,61413.32,6.66,4.90,9.65,11043.00,6361.00,2153341.00,5175.00,6062.00,622080.99,173644.00,1253710.00
1/8/12,7.20,8063850.00,58059720.00,416207.78,652.00,0.02,0.00,55.00,14.02,9.28,1159929.50,57981.60,3.44,10.01,9.22,10516.00,6290.00,2165842.00,4472.00,5841.00,330587.82,80489.00,579522.00
1/10/12,6.89,8079200.00,55665688.00,709106.18,658.00,0.02,0.00,45.00,13.72,9.08,1250757.74,50324.56,4.64,6.79,7.64,11080.00,6589.00,2178430.00,4859.00,5954.00,375302.00,107633.00,741592.00
1/12/12,7.00,8095100.00,56641414.70,951404.18,665.00,0.02,0.00,41.00,13.33,10.32,1250757.74,58361.98,41.83,10.54,8.41,11184.00,6943.00,2192541.00,5002.00,6369.00,311617.96,79120.00,553600.00
1/14/12,6.75,8109300.00,54737775.00,942254.48,670.00,0.02,0.00,47.00,12.23,9.95,1250757.74,54074.25,11.74,6.46,8.03,10567.00,6734.00,2206099.00,4846.00,6556.00,368949.36,123925.00,836496.00
1/16/12,7.19,8124600.00,58406774.45,846028.62,676.00,0.02,0.00,37.00,13.05,9.82,1250757.74,57007.82,30.68,6.21,8.53,11207.00,6685.00,2219459.00,4816.00,6341.00,406064.28,127665.00,917770.00
1/18/12,6.95,8139600.00,56570220.00,1359636.66,681.00,0.02,0.00,34.00,12.78,8.83,1250757.74,49421.45,11.21,4.64,6.85,11962.00,7215.00,2233219.00,5311.00,6683.00,448003.80,153419.00,1066261.00
1/20/12,6.58,8153300.00,53648714.00,433777.21,687.00,0.02,0.00,51.00,12.87,8.58,1250757.74,45684.94,43.75,4.74,6.80,11045.00,6718.00,2246401.00,4863.00,6269.00,391788.68,146398.00,963301.00
1/22/12,6.39,8168750.00,52198312.50,284825.29,692.00,0.02,0.00,47.00,15.40,8.45,1307728.36,41554.17,3.22,10.45,7.90,8918.00,5259.00,2258431.00,3496.00,4890.00,303898.41,62236.00,397685.00
1/24/12,6.52,8184050.00,53319085.75,227313.58,697.00,0.02,0.00,39.00,12.85,8.78,1307728.36,44028.37,8.74,6.98,6.46,11338.00,6817.00,2271232.00,5103.00,6220.00,321695.28,96848.00,630962.00
1/26/12,6.20,8198300.00,50829460.00,695863.49,702.00,0.02,0.00,40.00,15.23,8.45,1307728.36,40343.40,7.15,4.97,5.99,11098.00,6736.00,2285985.00,4843.00,6431.00,443244.83,130921.00,811708.00
1/28/12,5.75,8213000.00,47209555.95,504363.89,707.00,0.02,0.00,42.00,10.88,10.08,1307728.36,44582.65,6.22,9.21,7.31,10498.00,6095.00,2298624.00,4323.00,5724.00,272882.34,84212.00,484063.00
1/30/12,5.60,8229450.00,46084920.00,235596.30,712.00,0.02,0.00,46.00,12.00,10.79,1307728.36,46508.00,5.01,10.04,7.73,10175.00,6019.00,2311107.00,4139.00,5632.00,340079.48,82758.00,463445.00
2/1/12,5.64,8244100.00,46480235.80,679463.00,717.00,0.02,0.00,43.00,17.03,8.78,1307728.36,38095.97,7.67,4.82,5.52,11855.00,6900.00,2324476.00,5071.00,6755.00,413291.78,140076.00,789751.00
2/3/12,6.15,8260250.00,50784017.00,357939.72,723.00,0.02,0.00,50.00,12.65,10.40,1307728.36,49227.04,7.14,6.79,7.09,12407.00,6943.00,2338374.00,5156.00,6281.00,365576.37,117984.00,725368.00
2/5/12,5.96,8275250.00,49341178.13,689414.32,728.00,0.02,0.00,58.00,16.48,9.33,1379647.44,40568.85,4.46,6.14,6.13,11232.00,6616.00,2352587.00,5084.00,5986.00,347978.21,110844.00,660909.00
2/7/12,5.71,8289800.00,47334675.10,414041.70,732.00,0.02,0.00,46.00,13.87,9.81,1379647.44,40854.98,5.50,6.28,6.01,10983.00,6799.00,2365886.00,5090.00,6034.00,335635.54,113991.00,650888.00
2/9/12,5.80,8303600.00,48160880.00,523518.01,737.00,0.02,0.00,71.00,13.22,9.88,1379647.44,41789.00,5.96,7.80,5.76,11806.00,7259.00,2379764.00,5536.00,5999.00,275427.68,92417.00,536018.00
2/11/12,6.00,8317850.00,49907100.00,403924.57,743.00,0.03,0.00,71.00,12.60,9.46,1379647.44,41424.00,4.08,6.69,5.43,12079.00,7624.00,2396030.00,6032.00,6048.00,364050.08,103158.00,618951.00
2/13/12,5.72,8333200.00,47665904.00,913983.88,749.00,0.02,0.00,38.00,10.83,10.08,1379647.44,42064.88,4.81,5.38,5.60,12245.00,7514.00,2410949.00,5857.00,6460.00,336255.74,136595.00,781324.00
2/15/12,4.88,8347100.00,40733848.00,745895.37,757.00,0.03,0.00,41.00,12.15,9.74,1379647.44,34721.20,15.27,1.66,3.65,14215.00,9511.00,2430170.00,7802.00,6887.00,1218761.59,429552.00,2096214.00
2/17/12,4.77,8360650.00,39880133.29,611815.44,764.00,0.02,0.00,45.00,13.32,9.74,1379647.44,33881.17,3.54,3.76,4.75,11991.00,7128.00,2446584.00,5566.00,6058.00,1128149.14,188725.00,900215.00
2/19/12,4.33,8377250.00,36301388.74,274752.74,768.00,0.02,0.00,49.00,12.38,10.74,1376302.27,34025.31,2.45,9.64,5.74,10536.00,5932.00,2459192.00,4286.00,5273.00,471283.49,81468.00,353030.00
2/21/12,4.44,8390950.00,37217219.63,229268.38,772.00,0.02,0.00,38.00,16.15,8.76,1376302.27,28399.87,3.68,6.21,4.47,11125.00,6348.00,2471658.00,4767.00,5751.00,361327.07,103033.00,456992.00
2/23/12,4.92,8407200.00,41403862.63,801887.59,778.00,0.02,0.00,44.00,12.40,11.49,1376302.27,41388.10,4.19,6.71,5.25,13080.00,7881.00,2486663.00,6051.00,7253.00,810128.36,125333.00,617242.00
2/25/12,5.07,8422800.00,42703596.00,423491.33,784.00,0.02,0.00,43.00,8.98,11.43,1376302.27,42354.78,4.27,4.59,6.43,11532.00,6588.00,2500454.00,4910.00,6199.00,523252.14,181916.00,922316.00
