Date,Open,High,Low,Close,Volume,Market Cap
8/19/16,0.175314,0.17989,0.172553,0.178273,33598.00,17531400.00
8/18/16,0.177636,0.18091,0.173157,0.17527,54480.00,17763600.00
8/17/16,0.174594,0.182404,0.171833,0.177487,82779.00,17459400.00
8/16/16,0.173823,0.180306,0.171163,0.17457,66316.00,17382300.00
8/15/16,0.173431,0.177611,0.168769,0.173786,59199.00,17343100.00
8/14/16,0.177615,0.183916,0.167834,0.17343,115312.00,17761500.00
8/13/16,0.182932,0.185391,0.170997,0.175204,109816.00,18293200.00
8/12/16,0.180932,0.188774,0.166554,0.182949,148755.00,18093200.00
8/11/16,0.189045,0.196519,0.178034,0.181023,112529.00,18904500.00
8/10/16,0.173429,0.192979,0.171355,0.189038,115904.00,17342900.00
8/9/16,0.17726,0.17726,0.167421,0.172701,39850.00,17726000.00
8/8/16,0.160835,0.181447,0.156651,0.175236,85297.00,16083500.00
8/7/16,0.172757,0.172757,0.157919,0.160934,51728.00,17275700.00
8/6/16,0.16482,0.172879,0.157423,0.172755,52232.00,16482000.00
8/5/16,0.156632,0.167165,0.150382,0.16482,87961.00,15663200.00
8/4/16,0.144583,0.161843,0.142541,0.151644,78311.00,14458300.00
8/3/16,0.127527,0.159344,0.126624,0.142479,106321.00,12752700.00
8/2/16,0.164905,0.171309,0.122684,0.127242,197250.00,16490500.00
8/1/16,0.172161,0.175615,0.158018,0.158018,79352.00,17216100.00
7/31/16,0.185366,0.186617,0.170575,0.170575,66910.00,18536600.00
7/30/16,0.191747,0.194696,0.183855,0.185351,30568.00,19174700.00
7/29/16,0.176242,0.195024,0.174127,0.191743,52603.00,17624200.00
7/28/16,0.182168,0.195806,0.170355,0.176222,79472.00,18216800.00
7/27/16,0.173306,0.201714,0.160178,0.18213,211513.00,17330600.00
7/26/16,0.202035,0.206354,0.171409,0.173442,199906.00,20203500.00
7/25/16,0.20216,0.211934,0.193596,0.201996,115927.00,20216000.00
7/24/16,0.201416,0.207514,0.192366,0.202169,136512.00,20141600.00
7/23/16,0.191232,0.207658,0.191004,0.201458,48054.00,19123200.00
7/22/16,0.206324,0.214123,0.19099,0.191196,102240.00,20632400.00
7/21/16,0.211095,0.218892,0.203207,0.206353,93206.00,21109500.00
7/20/16,0.209238,0.219466,0.207859,0.211235,70378.00,20923800.00
7/19/16,0.224835,0.229331,0.201258,0.209255,168579.00,22483500.00
7/18/16,0.197136,0.226103,0.195839,0.217987,132592.00,19713600.00
7/17/16,0.193859,0.200658,0.189954,0.197031,60718.00,19385900.00
7/16/16,0.205082,0.208358,0.191542,0.193542,36851.00,20508200.00
7/15/16,0.196625,0.210447,0.188917,0.204921,115159.00,19662500.00
7/14/16,0.193206,0.20317,0.181674,0.196309,154375.00,19320600.00
7/13/16,0.199736,0.211846,0.193641,0.193641,103542.00,19973600.00
7/12/16,0.216897,0.216977,0.197032,0.199753,136972.00,21689700.00
7/11/16,0.218048,0.219266,0.207751,0.216697,88437.00,21804800.00
7/10/16,0.224557,0.224557,0.203794,0.218331,88774.00,22455700.00
7/9/16,0.193691,0.22898,0.190734,0.221057,106202.00,19369100.00
7/8/16,0.233187,0.235791,0.175018,0.193728,203189.00,23318700.00
7/7/16,0.228292,0.235936,0.215656,0.229901,268443.00,22829200.00
7/6/16,0.21995,0.239176,0.20964,0.228037,218669.00,21995000.00
7/5/16,0.225309,0.226514,0.20258,0.220016,225635.00,22530900.00
7/4/16,0.192834,0.220483,0.189336,0.22048,301807.00,19283400.00
7/3/16,0.180746,0.208869,0.161257,0.192793,334447.00,18074600.00
7/2/16,0.144975,0.201825,0.138431,0.180402,261410.00,14497500.00
7/1/16,0.139274,0.151516,0.130633,0.144888,233053.00,13927400.00
6/30/16,0.143232,0.159229,0.135652,0.139444,311148.00,14323200.00
6/29/16,0.146568,0.16607,0.139438,0.145139,234893.00,14656800.00
6/28/16,0.1741,0.178462,0.142232,0.145641,228770.00,17410000.00
6/27/16,0.170007,0.178653,0.157636,0.175187,169379.00,17000700.00
6/26/16,0.204783,0.205153,0.150026,0.165977,328673.00,20478300.00
6/25/16,0.193498,0.243791,0.189895,0.201881,412951.00,19349800.00
6/24/16,0.199983,0.218997,0.180431,0.195036,715427.00,19998300.00
6/23/16,0.191379,0.205271,0.172964,0.199471,530030.00,19137900.00
6/22/16,0.230252,0.234911,0.176512,0.188528,878411.00,23025200.00
6/21/16,0.289209,0.292218,0.217718,0.230596,626728.00,28920900.00
6/20/16,0.604243,0.604243,0.22705,0.289737,1771960.00,
6/19/16,0.665885,0.745494,0.456124,0.60376,112349.00,
6/18/16,0.898507,1.1,0.309397,0.66548,173575.00,
6/17/16,0.930645,1,0.78759,0.899224,42058.00,
6/16/16,0.956326,1.18,0.927815,0.928007,43879.00,
6/15/16,0.911755,1.1,0.82438,0.953506,41509.00,
6/14/16,1.32,1.32,0.801999,0.911588,51762.00,
6/13/16,1.22,1.65,1.07,1.32,79492.00,
6/12/16,1.37,1.68,1.12,1.22,40759.00,
6/11/16,1.56,1.6,1.1,1.37,34845.00,
6/10/16,1.41,1.61,1.22,1.56,63162.00,
6/9/16,1.02,1.64,1.01,1.41,27163.00,
6/8/16,0.836892,1.02,0.831662,1.02,56105.00,
6/7/16,0.768551,1.08,0.768537,0.836066,45932.00,
6/6/16,0.712541,1.17,0.712541,0.768672,95573.00,
6/5/16,0.587588,1.11,0.580745,0.713006,41700.00,
6/4/16,1.09,1.29,0.575898,0.586993,4912.00,
6/3/16,1.29,1.66,0.727579,1.09,57721.00,
6/2/16,1.33,1.39,1.15,1.21,83734.00,
