Date,bitcoin_Open,bitcoin_High,bitcoin_Low,bitcoin_Close,bitcoin_Volume,bitcoin_Market Cap,iota_Open,iota_High,iota_Low,iota_Close,iota_Volume,iota_Market Cap,bitcoin_cash_Open,bitcoin_cash_High,bitcoin_cash_Low,bitcoin_cash_Close,bitcoin_cash_Volume,bitcoin_cash_Market Cap,bitconnect_Open,bitconnect_High,bitconnect_Low,bitconnect_Close,bitconnect_Volume,bitconnect_Market Cap,waves_Open,waves_High,waves_Low,waves_Close,waves_Volume,waves_Market Cap,stratis_Open,stratis_High,stratis_Low,stratis_Close,stratis_Volume,stratis_Market Cap,ripple_Open,ripple_High,ripple_Low,ripple_Close,ripple_Volume,ripple_Market Cap,qtum_Open,qtum_High,qtum_Low,qtum_Close,qtum_Volume,qtum_Market Cap,ethereum_classic_Open,ethereum_classic_High,ethereum_classic_Low,ethereum_classic_Close,ethereum_classic_Volume,ethereum_classic_Market Cap,omisego_Open,omisego_High,omisego_Low,omisego_Close,omisego_Volume,omisego_Market Cap,numeraire_Open,numeraire_High,numeraire_Low,numeraire_Close,numeraire_Volume,numeraire_Market Cap,nem_Open,nem_High,nem_Low,nem_Close,nem_Volume,nem_Market Cap,litecoin_Open,litecoin_High,litecoin_Low,litecoin_Close,litecoin_Volume,litecoin_Market Cap,ethereum_Open,ethereum_High,ethereum_Low,ethereum_Close,ethereum_Volume,ethereum_Market Cap,dash_Open,dash_High,dash_Low,dash_Close,dash_Volume,dash_Market Cap,monero_Open,monero_High,monero_Low,monero_Close,monero_Volume,monero_Market Cap
12/29/13,728.05,748.61,714.44,745.05,19011300.00,8872600000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027311,0.027535,0.026627,0.027218,56772.00,213518000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.56,24.39,22.2,24.07,11384200.00,549577000.00,,,,,,,,,,,,,,,,,,
12/28/13,737.98,747.06,705.35,727.83,32505800.00,8990850000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027554,0.028106,0.026629,0.027303,143404.00,215413000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.19,23.22,21.93,22.56,11003700.00,564204000.00,,,,,,,,,,,,,,,,,,
12/27/13,763.28,777.51,713.6,735.07,46862700.00,9295570000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024427,0.027123,0.023527,0.027076,148422.00,190964000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.81,25.27,22.26,23.27,31112200.00,602608000.00,,,,,,,,,,,,,,,,,,
12/26/13,683.94,777.75,683.94,761.98,-,8326270000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022097,0.024891,0.022097,0.024385,,172756000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.65,25.42,21.65,24.76,,525226000.00,,,,,,,,,,,,,,,,,,
12/25/13,666.31,682.7,649.48,682.21,-,8108930000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0226,0.0226,0.021434,0.022042,,176680000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.65,21.15,17.09,21.15,,427762000.00,,,,,,,,,,,,,,,,,,
12/24/13,672.36,684.39,645.71,665.58,-,8179730000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023698,0.024124,0.022305,0.022575,,185269000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.81,18.11,17.09,17.64,,431173000.00,,,,,,,,,,,,,,,,,,
12/23/13,613.06,680.91,611.04,673.41,-,7455670000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021571,0.023965,0.021485,0.023702,,168640000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.74,18.04,16.69,17.89,,404707000.00,,,,,,,,,,,,,,,,,,
12/22/13,601.78,666.74,585.64,617.18,-,7315940000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021571,0.023839,0.020959,0.021716,,168637000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6,18.23,16.19,16.86,,401059000.00,,,,,,,,,,,,,,,,,,
12/21/13,619.9,654.27,579.17,605.66,-,7533740000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020979,0.022572,0.020305,0.021684,,164010000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.31,18.97,16.05,16.73,,417609000.00,,,,,,,,,,,,,,,,,,
12/20/13,694.22,729.16,595.33,625.32,-,8433870000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021141,0.023279,0.019852,0.020851,,165276000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.85,21.95,16.88,17.57,,478564000.00,,,,,,,,,,,,,,,,,,
12/19/13,519.06,707.23,502.89,691.96,-,6302970000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015783,0.021546,0.015313,0.021073,,123390000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.43,20.11,13.43,19.91,,323026000.00,,,,,,,,,,,,,,,,,,
12/18/13,678.2,679.32,420.51,522.7,-,8232040000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017971,0.018571,0.012325,0.015852,,140495000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.85,21.9,9.63,13.39,,525407000.00,,,,,,,,,,,,,,,,,,
12/17/13,706.37,754.83,630.88,682.12,-,8570390000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021399,0.021612,0.018043,0.018313,,167292000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.43,26.12,19.79,21.97,,586726000.00,,,,,,,,,,,,,,,,,,
12/16/13,880.33,882.25,668.25,705.97,-,10676600000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029212,0.029276,0.020862,0.021565,,228375000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.39,31.6,23.76,24.64,,752925000.00,,,,,,,,,,,,,,,,,,
12/15/13,875.29,886.16,825,876.12,-,10611600000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032039,0.032039,0.028414,0.029137,,250477000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.46,31.71,28.21,31.28,,729656000.00,,,,,,,,,,,,,,,,,,
12/14/13,899.85,904.65,858.36,872.6,-,10904900000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035431,0.035431,0.03194,0.03194,,276998000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.45,31.83,29.82,30.38,,752325000.00,,,,,,,,,,,,,,,,,,
12/13/13,874.98,941.79,860.05,892.58,-,10599700000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034649,0.036897,0.033922,0.035145,,270879000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.65,33.73,29.9,31.2,,756153000.00,,,,,,,,,,,,,,,,,,
12/12/13,882.78,901.94,844.95,873.26,-,10690600000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038122,0.038832,0.034241,0.03465,,298030000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.23,32.44,29.84,31.59,,745197000.00,,,,,,,,,,,,,,,,,,
12/11/13,989.07,1001.58,834.23,878.48,-,11973700000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043818,0.044342,0.036322,0.037937,,342565000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.29,37.17,28.95,30.98,,864654000.00,,,,,,,,,,,,,,,,,,
12/10/13,892.32,997.23,892.32,988.51,-,10798200000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03889,0.044174,0.03889,0.043784,,304037000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,36.69,31.5,36.29,,749614000.00,,,,,,,,,,,,,,,,,,
12/9/13,793.8,921.93,780.9,893.19,-,9602480000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036361,0.041491,0.035702,0.03893,,284264000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.21,33.02,26.45,31.57,,646640000.00,,,,,,,,,,,,,,,,,,
12/8/13,697.31,802.51,670.88,795.87,-,8431860000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032756,0.036869,0.031594,0.036456,,256084000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.18,27.48,21.2,27.27,,549989000.00,,,,,,,,,,,,,,,,,,
12/7/13,835.32,854.64,640.22,698.23,-,10096600000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042208,0.04359,0.031253,0.033066,,329974000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.74,30.74,20.8,23.29,,704611000.00,,,,,,,,,,,,,,,,,,
12/6/13,1042.38,1042.38,829.45,829.45,-,12593900000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055009,0.055009,0.042211,0.042211,,430054000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.46,37.64,29.06,29.84,,886330000.00,,,,,,,,,,,,,,,,,,
12/5/13,1152.73,1154.36,897.11,1045.11,-,13922300000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058772,0.061445,0.048922,0.055153,,459470000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.53,44.53,31.14,37.75,,1052120000.00,,,,,,,,,,,,,,,,,,
12/4/13,1077.58,1156.12,1070.16,1151.17,-,13010000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048551,0.058846,0.048264,0.058692,,379569000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.32,45.73,37.9,44.73,,927859000.00,,,,,,,,,,,,,,,,,,
12/3/13,1046.4,1096,1011.21,1078.28,-,12628300000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055415,0.055415,0.048076,0.048672,,433226000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.35,39.79,31.12,39.79,,785826000.00,,,,,,,,,,,,,,,,,,
12/2/13,951.42,1055.42,938.41,1043.33,-,11478300000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052384,0.061268,0.052139,0.055252,,409530000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.47,35.82,27.25,33.18,,811082000.00,,,,,,,,,,,,,,,,,,
12/1/13,1128.92,1133.08,801.82,955.85,-,13614300000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03916,0.055029,0.03916,0.051497,,306152000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.57,42.03,27.86,34.74,,953397000.00,,,,,,,,,,,,,,,,,,
11/30/13,1129.37,1156.14,1106.61,1129.43,-,13614700000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0309,0.038386,0.030338,0.038386,,241572000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.94,43.78,35.01,40.47,,866912000.00,,,,,,,,,,,,,,,,,,
11/29/13,1042.01,1146.97,1000.64,1131.97,-,12557100000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029264,0.031561,0.028366,0.030986,,228781000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.37,47.94,28.61,37.74,,1039720000.00,,,,,,,,,,,,,,,,,,
11/28/13,1003.38,1077.56,962.17,1031.95,-,12087000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027879,0.030111,0.027838,0.028981,,217958000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.99,53.15,36.86,43.39,,912390000.00,,,,,,,,,,,,,,,,,,
11/27/13,923.85,1001.96,891.68,1001.96,-,11124900000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029991,0.029991,0.02235,0.024096,,234464000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.91,39.04,19.04,39.04,,465273000.00,,,,,,,,,,,,,,,,,,
11/26/13,805.73,928.54,800.8,928.1,-,9699360000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018858,0.030395,0.018759,0.029913,,147429000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.38,20.35,11.81,20.35,,288874000.00,,,,,,,,,,,,,,,,,,
11/25/13,773.02,810.68,754.43,799.11,-,9302270000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011742,0.018444,0.011742,0.018208,,91799200.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.32,12.36,10.21,12.27,,240567000.00,,,,,,,,,,,,,,,,,,
11/24/13,795.63,807.36,722.87,774.25,-,9570990000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009773,0.011812,0.009064,0.011668,,76403900.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.59,10.81,9.5,10.41,,246542000.00,,,,,,,,,,,,,,,,,,
11/23/13,771.7,844.97,771.7,797.82,-,9279850000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009555,0.010547,0.009555,0.009798,,74696500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.12,11.08,10.05,10.61,,235214000.00,,,,,,,,,,,,,,,,,,
11/22/13,724.07,780.85,668.13,771.44,-,8703970000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009958,0.00998,0.008596,0.009717,,77849100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.36,10.35,8.81,10.13,,217402000.00,,,,,,,,,,,,,,,,,,
11/21/13,594.32,733.4,577.29,722.43,-,7142030000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007511,0.01008,0.007296,0.009935,,58718600.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.01,9.51,7.79,9.35,,185795000.00,,,,,,,,,,,,,,,,,,
11/20/13,577.98,599.65,448.45,590.83,-,6943300000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007134,0.007547,0.005686,0.007467,,55771700.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.96,8.21,6,7.98,,184464000.00,,,,,,,,,,,,,,,,,,
11/19/13,712.76,806.11,456.39,584.61,-,8559550000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010602,0.011881,0.005561,0.007225,,82888400.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.42,10.27,6.66,8.03,,217921000.00,,,,,,,,,,,,,,,,,,
11/18/13,496.58,703.78,494.94,703.56,-,5961500000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010301,0.011719,0.009035,0.010918,,80536000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.13,9.89,3.74,9.37,,95311600.00,,,,,,,,,,,,,,,,,,
11/17/13,440.96,500.58,440.24,492.11,-,5291730000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010157,0.01067,0.00998,0.010209,,79404000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33,4.4,4.09,4.09,,99881500.00,,,,,,,,,,,,,,,,,,
11/16/13,417.28,450.26,415.57,440.22,-,5005530000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009669,0.010429,0.00963,0.01014,,75592700.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.19,4.42,4.18,4.3,,96603200.00,,,,,,,,,,,,,,,,,,
11/15/13,419.41,437.89,396.11,417.95,-,5029340000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009628,0.010115,0.009221,0.009685,,75271300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,4.42,4.07,4.21,,98318100.00,,,,,,,,,,,,,,,,,,
11/14/13,406.41,425.9,395.19,420.2,-,4871600000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01082,0.011191,0.009305,0.009646,,84591900.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.11,4.39,4.07,4.29,,94403200.00,,,,,,,,,,,,,,,,,,
11/13/13,360.97,414.05,359.8,407.37,-,4325400000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009578,0.011666,0.009564,0.010846,,74879700.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02,4.3,3.96,4.11,,92196100.00,,,,,,,,,,,,,,,,,,
11/12/13,343.06,362.81,342.8,360.33,-,4109060000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008697,0.009568,0.008675,0.009557,,67988900.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01,4.09,3.89,3.98,,91997300.00,,,,,,,,,,,,,,,,,,
11/11/13,325.41,351.27,311.78,342.44,-,3896130000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008595,0.009302,0.008238,0.008681,,67191600.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.91,4.1,3.7,4,,89534800.00,,,,,,,,,,,,,,,,,,
11/10/13,348.82,350.7,277.24,326.62,-,4174930000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008859,0.008907,0.007052,0.008609,,69261400.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34,4.34,3.25,3.93,,99112700.00,,,,,,,,,,,,,,,,,,
11/9/13,338.58,370.82,319.71,339.11,-,4051120000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010679,0.011129,0.008403,0.008653,,83484100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.61,4.65,3.8,4.22,,105183000.00,,,,,,,,,,,,,,,,,,
11/8/13,297.85,338.66,296.93,338.11,-,3562790000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008983,0.010776,0.008965,0.010722,,70229100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38,4.8,4.35,4.61,,99797700.00,,,,,,,,,,,,,,,,,,
11/7/13,261.68,304.17,261.55,296.41,-,3129190000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007751,0.009046,0.007749,0.008939,,60599400.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.36,4.55,3.35,4.39,,76482000.00,,,,,,,,,,,,,,,,,,
11/6/13,244.78,263,244.78,262.5,-,2926100000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007137,0.007832,0.007137,0.007776,,55794300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04,3.51,3,3.39,,69168900.00,,,,,,,,,,,,,,,,,,
11/5/13,229.21,250.66,226.22,245.24,-,2738980000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007014,0.007305,0.006472,0.00715,,54838300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08,3.14,2.87,3.04,,69993500.00,,,,,,,,,,,,,,,,,,
11/4/13,214.66,231.01,213.94,229.1,-,2564070000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007147,0.00745,0.006908,0.007011,,55876500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,3.17,2.77,3.08,,65752700.00,,,,,,,,,,,,,,,,,,
11/3/13,205.99,215.05,203.99,215.05,-,2459520000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006807,0.007383,0.006763,0.00716,,53215000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72,3.32,2.48,2.88,,61520100.00,,,,,,,,,,,,,,,,,,
11/2/13,205.81,207.76,201.65,206.22,-,2456330000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006346,0.006849,0.006219,0.006814,,49616200.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46,2.75,2.37,2.7,,55624300.00,,,,,,,,,,,,,,,,,,
11/1/13,203.9,206.65,202.13,206.18,-,2432470000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006075,0.006356,0.006024,0.006353,,47494500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,2.48,2.33,2.45,,52967400.00,,,,,,,,,,,,,,,,,,
10/31/13,199.83,205.18,198.85,204,-,2382870000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005853,0.006093,0.005823,0.006073,,45756500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28,2.38,2.21,2.36,,51405800.00,,,,,,,,,,,,,,,,,,
10/30/13,204.39,209.16,199.97,199.97,-,2436240000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006014,0.006209,0.005797,0.005854,,47018500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,2.31,2.11,2.29,,47999300.00,,,,,,,,,,,,,,,,,,
10/29/13,198.55,204.79,198.55,204.39,-,2365840000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005942,0.006,0.005811,0.005998,,46453800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17,2.22,2.12,2.13,,48894400.00,,,,,,,,,,,,,,,,,,
10/28/13,196.21,198.62,192.06,198.55,-,2337100000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006834,0.006834,0.005942,0.005942,,53430600.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,2.23,2.11,2.18,,47813500.00,,,,,,,,,,,,,,,,,,
10/27/13,176.6,196.44,176.6,196.44,-,2102730000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00604,0.006842,0.00604,0.006842,,47218300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,2.27,2.09,2.13,,49469600.00,,,,,,,,,,,,,,,,,,
10/26/13,187.45,188.41,175.75,177.32,-,2231070000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006888,0.006888,0.00599,0.006064,,53850600.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16,2.3,2.15,2.21,,48443500.00,,,,,,,,,,,,,,,,,,
10/25/13,197.69,198.87,168.5,186.69,-,2351780000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00857,0.008746,0.006506,0.00686,,66998000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29,2.65,2.12,2.18,,51325700.00,,,,,,,,,,,,,,,,,,
10/24/13,214.3,217.42,168.52,198.23,-,2548230000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007906,0.008813,0.006501,0.008596,,61808600.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06,2.39,1.95,2.27,,45984300.00,,,,,,,,,,,,,,,,,,
10/23/13,193.36,213.62,192.38,213.62,-,2298160000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006829,0.007873,0.006796,0.007873,,53384500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,2.37,1.69,2.05,,37943700.00,,,,,,,,,,,,,,,,,,
10/22/13,182.65,196.27,182.65,193.76,-,2169750000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00665,0.006954,0.006527,0.006845,,51991300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,1.84,1.64,1.7,,40604700.00,,,,,,,,,,,,,,,,,,
10/21/13,174.8,184.82,174.8,182.21,-,2075580000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006707,0.006932,0.006614,0.006634,,52433500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,1.95,1.78,1.82,,43015300.00,,,,,,,,,,,,,,,,,,
10/20/13,171.66,174.91,168.95,174.61,-,2037440000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00722,0.00757,0.006583,0.0067,,56444800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87,1.96,1.87,1.93,,41580100.00,,,,,,,,,,,,,,,,,,
10/19/13,155.91,177.48,155.7,172.42,-,1849630000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00794,0.008024,0.006779,0.007252,,62073400.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,2,1.82,1.88,,42318300.00,,,,,,,,,,,,,,,,,,
10/18/13,146.37,155.96,145.57,155.96,-,1735750000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00835,0.008432,0.007646,0.007942,,65277700.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,1.94,1.88,1.9,,42499100.00,,,,,,,,,,,,,,,,,,
10/17/13,142.41,147.42,142.41,146.25,-,1688200000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007298,0.008415,0.007287,0.008343,,57051600.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,1.96,1.88,1.91,,42467400.00,,,,,,,,,,,,,,,,,,
10/16/13,145.65,152.23,142.43,142.55,-,1725840000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008068,0.008131,0.007177,0.007305,,63074800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97,2.04,1.85,1.92,,43632900.00,,,,,,,,,,,,,,,,,,
10/15/13,140.77,145.39,139.13,145.24,-,1667100000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008504,0.008504,0.007935,0.008051,,66484600.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06,2.08,1.9,1.96,,45406100.00,,,,,,,,,,,,,,,,,,
10/14/13,139.27,144.12,138.9,140.52,-,1648470000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008485,0.00876,0.008401,0.008489,,66332400.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,2.17,2.03,2.05,,47411600.00,,,,,,,,,,,,,,,,,,
10/13/13,135.19,138.66,134.55,138.13,-,1599430000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009382,0.00941,0.008184,0.008412,,73347800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12,2.19,2.1,2.13,,46766600.00,,,,,,,,,,,,,,,,,,
10/12/13,130.9,135.66,130.56,135.19,-,1547970000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008912,0.009408,0.008485,0.009382,,69671600.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07,2.14,2.06,2.12,,45513300.00,,,,,,,,,,,,,,,,,,
10/11/13,130.75,131.81,129.64,130.9,-,1545600000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009884,0.009893,0.008917,0.00897,,77269300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03,2.22,1.91,2.07,,44514200.00,,,,,,,,,,,,,,,,,,
10/10/13,130.67,131.5,129.26,130.59,-,1544020000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009662,0.010115,0.009622,0.009861,,75533700.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,2.38,1.85,2.03,,42394000.00,,,,,,,,,,,,,,,,,,
10/9/13,125.85,131.75,125.58,130.69,-,1486510000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009439,0.009747,0.009391,0.009663,,73796500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98,2,1.86,1.92,,43429000.00,,,,,,,,,,,,,,,,,,
